"from","to","relationship","relationship_detail","source","LINK_FUNCTION"
"kegg_7474","kegg_8326","activates","activation","KEGG",1
"kegg_7475","kegg_11211","activates","activation","KEGG",1
"kegg_7475","kegg_2535","activates","activation","KEGG",1
"kegg_7475","kegg_4040","activates","activation","KEGG",1
"kegg_7475","kegg_4041","activates","activation","KEGG",1
"kegg_7475","kegg_7855","activates","activation","KEGG",1
"kegg_7475","kegg_7976","activates","activation","KEGG",1
"kegg_7475","kegg_8321","activates","activation","KEGG",1
"kegg_7475","kegg_8322","activates","activation","KEGG",1
"kegg_7475","kegg_8323","activates","activation","KEGG",1
"kegg_7475","kegg_8324","activates","activation","KEGG",1
"kegg_7475","kegg_8325","activates","activation","KEGG",1
"kegg_7475","kegg_8326","activates","activation","KEGG",1
"kegg_7476","kegg_11211","activates","activation","KEGG",1
"kegg_7476","kegg_2535","activates","activation","KEGG",1
"kegg_7476","kegg_4040","activates","activation","KEGG",1
"kegg_7476","kegg_4041","activates","activation","KEGG",1
"kegg_7476","kegg_7855","activates","activation","KEGG",1
"kegg_7476","kegg_7976","activates","activation","KEGG",1
"kegg_7476","kegg_8321","activates","activation","KEGG",1
"kegg_7476","kegg_8322","activates","activation","KEGG",1
"kegg_7476","kegg_8323","activates","activation","KEGG",1
"kegg_7476","kegg_8324","activates","activation","KEGG",1
"kegg_7476","kegg_8325","activates","activation","KEGG",1
"kegg_7476","kegg_8326","activates","activation","KEGG",1
"kegg_7477","kegg_11211","activates","activation","KEGG",1
"kegg_7477","kegg_2535","activates","activation","KEGG",1
"kegg_7477","kegg_4040","activates","activation","KEGG",1
"kegg_7477","kegg_4041","activates","activation","KEGG",1
"kegg_7477","kegg_7855","activates","activation","KEGG",1
"kegg_7477","kegg_7976","activates","activation","KEGG",1
"kegg_7477","kegg_8321","activates","activation","KEGG",1
"kegg_7477","kegg_8322","activates","activation","KEGG",1
"kegg_7477","kegg_8323","activates","activation","KEGG",1
"kegg_7477","kegg_8324","activates","activation","KEGG",1
"kegg_7477","kegg_8325","activates","activation","KEGG",1
"kegg_7477","kegg_8326","activates","activation","KEGG",1
"kegg_7478","kegg_11211","activates","activation","KEGG",1
"kegg_7478","kegg_2535","activates","activation","KEGG",1
"kegg_7478","kegg_4040","activates","activation","KEGG",1
"kegg_7478","kegg_4041","activates","activation","KEGG",1
"kegg_7478","kegg_7855","activates","activation","KEGG",1
"kegg_7478","kegg_7976","activates","activation","KEGG",1
"kegg_7478","kegg_8321","activates","activation","KEGG",1
"kegg_7478","kegg_8322","activates","activation","KEGG",1
"kegg_7478","kegg_8323","activates","activation","KEGG",1
"kegg_7478","kegg_8324","activates","activation","KEGG",1
"kegg_7478","kegg_8325","activates","activation","KEGG",1
"kegg_7478","kegg_8326","activates","activation","KEGG",1
"kegg_7479","kegg_11211","activates","activation","KEGG",1
"kegg_7479","kegg_2535","activates","activation","KEGG",1
"kegg_7479","kegg_4040","activates","activation","KEGG",1
"kegg_7479","kegg_4041","activates","activation","KEGG",1
"kegg_7479","kegg_7855","activates","activation","KEGG",1
"kegg_7479","kegg_7976","activates","activation","KEGG",1
"kegg_7479","kegg_8321","activates","activation","KEGG",1
"kegg_7479","kegg_8322","activates","activation","KEGG",1
"kegg_7479","kegg_8323","activates","activation","KEGG",1
"kegg_7479","kegg_8324","activates","activation","KEGG",1
"kegg_7479","kegg_8325","activates","activation","KEGG",1
"kegg_7479","kegg_8326","activates","activation","KEGG",1
"kegg_7480","kegg_11211","activates","activation","KEGG",1
"kegg_7480","kegg_2535","activates","activation","KEGG",1
"kegg_7480","kegg_4040","activates","activation","KEGG",1
"kegg_7480","kegg_4041","activates","activation","KEGG",1
"kegg_7480","kegg_7855","activates","activation","KEGG",1
"kegg_7480","kegg_7976","activates","activation","KEGG",1
"kegg_7480","kegg_8321","activates","activation","KEGG",1
"kegg_7480","kegg_8322","activates","activation","KEGG",1
"kegg_7480","kegg_8323","activates","activation","KEGG",1
